Plugin,Metric
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.repository_orchestration_sweeper.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.repository_snapshot_scheduler.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.repository_snapshot_scheduler.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.security_center_reconciliation.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.security_center_reconciliation.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.stale_check_runs.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.stale_check_runs.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.statuses_delete_archived.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.statuses_delete_archived.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.stop_all_stalled_progress_job.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.stop_all_stalled_progress_job.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.storage_cluster.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.storage_cluster.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.wiki_maintenance_scheduler.aqueduct_api_v1.Ack.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.count.github-production.wiki_maintenance_scheduler.aqueduct_api_v1.Send.200
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.time.aqueduct_api_v1.Ack-count
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.time.aqueduct_api_v1.Receive-count
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.request.time.aqueduct_api_v1.Send-count
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.runtime.goroutines
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.runtime.memory.allocated
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.runtime.memory.frees
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.runtime.memory.gc.pause_per_second
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.runtime.memory.gc.total_pause
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.runtime.memory.heap
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.runtime.memory.mallocs
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.runtime.memory.stack
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.store.queue_depth_scanner.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-aqueduct-lite.store.timeout_scanner.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbmanager.sql.idle
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbmanager.sql.in_use
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbmanager.sql.max_idle_closed
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbmanager.sql.max_lifetime_closed
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbmanager.sql.max_open_connections
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbmanager.sql.open_connections
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbmanager.sql.wait_count
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbmanager.sql.wait_duration
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbresolver.sql.idle
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbresolver.sql.in_use
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbresolver.sql.max_idle_closed
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbresolver.sql.max_idle_time_closed
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbresolver.sql.max_lifetime_closed
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbresolver.sql.max_open_connections
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbresolver.sql.open_connections
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbresolver.sql.wait_count
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.dbresolver.sql.wait_duration
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.mysql.conn_open
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.mysql.conn_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.proc.goroutines
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.proc.memory.allocated
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.proc.memory.frees
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.proc.memory.gc.pause_per_second
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.proc.memory.gc.total_pause
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.proc.memory.heap
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.proc.memory.mallocs
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.proc.memory.stack
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.response_count
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.response_duration-count
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.response_size-count
statsd,{{ HOSTNAME }}.statsd.gauge-authzd.success_response_count
statsd,{{ HOSTNAME }}.statsd.gauge-babeld2hydro.delivery
statsd,{{ HOSTNAME }}.statsd.gauge-babeld2hydro.loadgeodb
statsd,{{ HOSTNAME }}.statsd.gauge-consul.raft.apply
statsd,{{ HOSTNAME }}.statsd.gauge-ghes-manage.proc.goroutines
statsd,{{ HOSTNAME }}.statsd.gauge-ghes-manage.proc.memory.allocated
statsd,{{ HOSTNAME }}.statsd.gauge-ghes-manage.proc.memory.frees
statsd,{{ HOSTNAME }}.statsd.gauge-ghes-manage.proc.memory.gc.pause_per_second
statsd,{{ HOSTNAME }}.statsd.gauge-ghes-manage.proc.memory.gc.total_pause
statsd,{{ HOSTNAME }}.statsd.gauge-ghes-manage.proc.memory.heap
statsd,{{ HOSTNAME }}.statsd.gauge-ghes-manage.proc.memory.mallocs
statsd,{{ HOSTNAME }}.statsd.gauge-ghes-manage.proc.memory.stack
statsd,{{ HOSTNAME }}.statsd.gauge-gitauth.unicorn.other.cpu_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-gitauth.unicorn.other.gc.allocations-count
statsd,{{ HOSTNAME }}.statsd.gauge-gitauth.unicorn.other.gc.collections
statsd,{{ HOSTNAME }}.statsd.gauge-gitauth.unicorn.other.gc.major
statsd,{{ HOSTNAME }}.statsd.gauge-gitauth.unicorn.other.gc.minor
statsd,{{ HOSTNAME }}.statsd.gauge-gitauth.unicorn.other.gc.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-gitauth.unicorn.other.idle_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-gitauth.unicorn.other.response_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-gitauth.unicorn.other.status_code.404.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.dgit.all.gists.bad-checksum.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.dgit.all.gists.cleanup.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.dgit.all.gists.failed.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.dgit.all.gists.no-checksum.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.dgit.all.networks.cleanup.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.dgit.all.networks.failed.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.dgit.all.repos.bad-checksum.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.dgit.all.repos.no-checksum.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.dgit.gist-maintenance-queries-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.dgit.maintenance-queries-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.exception.github.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.cpu_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.gc.allocations-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.gc.collections
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.gc.major
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.gc.minor
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.gc.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.idle_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.memcached.queries
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.memcached.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.mysql.queries
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.mysql.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.response_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.status_code.200.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.anon.status_code.302.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.cpu_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.gc.allocations-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.gc.collections
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.gc.major
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.gc.minor
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.gc.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.idle_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.memcached.queries
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.memcached.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.mysql.queries
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.mysql.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.response_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.api.status_code.200.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.browser.requests_per_second-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.browser.response_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.cpu_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.gc.allocations-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.gc.collections
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.gc.major
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.gc.minor
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.gc.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.idle_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.memcached.queries
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.memcached.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.mysql.queries
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.mysql.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.response_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.status_code.200.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.status_code.301.count
statsd,{{ HOSTNAME }}.statsd.gauge-github.unicorn.other.status_code.302.count
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.db.sql.idle
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.db.sql.in_use
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.db.sql.max_idle_closed
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.db.sql.max_idle_time_closed
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.db.sql.max_lifetime_closed
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.db.sql.max_open_connections
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.db.sql.open_connections
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.db.sql.wait_count
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.db.sql.wait_duration
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.proc.goroutines
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.proc.memory.allocated
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.proc.memory.frees
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.proc.memory.gc.pause_per_second
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.proc.memory.gc.total_pause
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.proc.memory.heap
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.proc.memory.mallocs
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.proc.memory.stack
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.queue.pop-count
statsd,{{ HOSTNAME }}.statsd.gauge-hookshot.workers.total
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.fetch.cp1-iad-ingest-github-v1-repositorycreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.fetch.cp1-iad-ingest-github-v1-repositoryrestored
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.fetch.cp1-iad-ingest-github-v1-repositoryvisibilitychanged
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.fetch.hamzo-v0-publishpackage
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.listoffset.cp1-iad-ingest-github-v1-repositorycreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.listoffset.cp1-iad-ingest-github-v1-repositoryrestored
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.listoffset.cp1-iad-ingest-github-v1-repositoryvisibilitychanged
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.listoffset.hamzo-v0-publishpackage
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-jobcomplete
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-repositorycreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-repositoryrestored
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-repositoryvisibilitychanged
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-request
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.metadata.cp1-iad-ingest-github-v1-usersignup
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.metadata.github-webhooks-v0-droppedeventmetadata
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.metadata.hamzo-v0-publishpackage
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.offsetfetch.cp1-iad-ingest-github-v1-repositorycreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.offsetfetch.cp1-iad-ingest-github-v1-repositoryrestored
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.offsetfetch.cp1-iad-ingest-github-v1-repositoryvisibilitychanged
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.offsetfetch.hamzo-v0-publishpackage
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.produce.cp1-iad-ingest-github-v1-jobcomplete
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.produce.cp1-iad-ingest-github-v1-request
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.produce.cp1-iad-ingest-github-v1-usersignup
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic-noop.produce.github-webhooks-v0-droppedeventmetadata
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.code_scanning-v0-failedanalysis
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.code_scanning-v0-newanalysis
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.code_scanning-v0-processedanalysis
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-audit_log-v2-auditentry
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-actions-v0-cacheusage
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-billing-v0-meteredadvancedsecuritycontribution
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-billing-v0-meteredadvancedsecuritypostreceivebackfill
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-billing-v0-meteredadvancedsecuritypostreceivebackfill-deadletter
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-memex-v1-memexprojectcolumncreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-security_center-v0-securityfeaturerepoupdate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-branchprotectionrulechange
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-checksuitestatuschange
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-environmentdeleted
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-gistcreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-gistupdate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-issueclose
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-issuereopen
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-issueupdatemilestone
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-postreceive
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-pullrequestclose
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-pullrequestcreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-pullrequestmerge
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-pullrequestreopen
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-pullrequestreviewsubmit
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-repositorydeleted
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-repositorytransfer
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-secretscanconfigchange
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-securitycenterrepositoryupdate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-tokenscannotify
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-github-v1-userdestroy
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-live_updates-v0-message
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packagedeleted
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packagepublished
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packagetransferred
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packageversiondeleted
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packageversiondownloaded
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-package_registry-v0-packageversionpublished
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-registry_metadata-v0-versionmigrationstatus
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-token_scanning_service-v0-alertevents
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-token_scanning_service-v0-backfillrequest
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.cp1-iad-ingest-turboscan-v0-alertevent
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.github-billing-v0-meteredadvancedsecuritycontributionbackfill
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.github-memex-v0-memexprojectcolumnvaluecreate
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.github-memex-v0-memexprojectcolumnvaluedestroy
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.broker.by-topic.fetch.github-memex-v0-memexprojectcolumnvalueupdate
